Station: Payerne,,,,,,,,,,,
Rural, < 1000 m,,,,,,,,,,
Hourly means, PREC: Hourly sums,,,,,,,,,,
MEZ/CET,,,,,,,,,,,
Source: NABEL/MeteoSchweiz,,,,,,,,,,,
Date/time,O3 [ug/m3],NO2 [ug/m3],SO2 [ug/m3],CO [mg/m3],PM10 [ug/m3],PM2.5 [ug/m3],EC [ug/m3],NOX [ug/m3 eq. NO2],TEMP [C],PREC [mm],RAD [W/m2]
17.04.2019 12:00,80.6,9.2,0.3,0.21,11.4,12.3,0.3,10.8,12.2,0,678.3
17.04.2019 13:00,91.5,8.9,0.2,0.2,10.7,11.3,0.3,10.5,14.1,0,799
17.04.2019 14:00,100.6,7.9,0.2,0.19,8.6,8.4,0.2,9,15.6,0,826.2
17.04.2019 15:00,105,7.2,0.2,0.18,6.8,6.4,0.2,8,16.5,0,795
17.04.2019 16:00,107.3,7.2,0.3,0.17,5.7,5.2,0.2,7.9,16.9,0,591.7
17.04.2019 17:00,108.6,7.1,0.2,0.17,6,4.9,0.2,7.7,17.2,0,455.3
17.04.2019 18:00,106.5,7.8,0.2,0.18,5.5,4.5,0.2,8.3,17.1,0,262.2
17.04.2019 19:00,97.1,11,0.3,0.19,6.9,4.8,0.2,11.4,15.8,0,72.8
17.04.2019 20:00,73.4,15.3,0.2,0.24,7,5.3,0.3,15.5,13.2,0,2.3
17.04.2019 21:00,68.1,19.5,0.3,0.24,9.9,9.1,0.3,19.6,12.1,0,0
17.04.2019 22:00,53.8,19.2,0.3,0.23,12.2,8.9,0.4,19.3,10.2,0,0
17.04.2019 23:00,55.6,19.1,0.2,0.21,8.9,8.2,0.4,19.2,8.9,0,0
18.04.2019 00:00,47.9,13.7,0.1,0.2,8.8,6.3,0.3,13.8,7.3,0,0
18.04.2019 01:00,44.5,10.8,0.2,0.19,7.1,6,0.3,10.9,6.8,0,0
18.04.2019 02:00,40.4,9.9,0.1,0.19,7.7,6.4,0.2,10.1,7.3,0,0
18.04.2019 03:00,31,12,0.1,0.19,7.4,6.4,0.2,12.2,6.2,0,0
18.04.2019 04:00,26,12,0.1,0.18,7.7,6.5,0.2,12.4,5.9,0,0
18.04.2019 05:00,26.2,13.9,0.1,0.19,8,6.9,0.2,14.2,5.6,0,0
18.04.2019 06:00,17.9,17.8,0.1,0.2,8.4,7.2,0.4,20.4,5,0,3.8
18.04.2019 07:00,8,31.6,0.3,0.26,9.3,7.4,0.9,66.9,5.5,0,76.7
18.04.2019 08:00,13.1,27.5,0.8,0.28,13.1,8.3,0.8,62.3,7.7,0,251.5
18.04.2019 09:00,35.5,20.1,0.8,0.24,11.7,9.1,0.6,33.9,10.2,0,445.3
18.04.2019 10:00,57.9,13.3,0.6,0.21,13.4,10.6,0.4,18.8,12.2,0,617.5
18.04.2019 11:00,63.6,11.9,0.5,0.21,14.1,11.1,0.4,16.5,14.1,0,717.8
18.04.2019 12:00,78,10.6,0.6,0.2,12.9,10.8,0.3,13.4,15.8,0,795.3
18.04.2019 13:00,90.4,9.6,0.5,0.2,13.1,10.6,0.3,11.7,17.4,0,855.8
18.04.2019 14:00,100,9.9,0.5,0.2,12.9,10.5,0.3,11.7,18.9,0,834.2
18.04.2019 15:00,112.4,9.3,0.5,0.2,14.7,9.5,0.3,10.6,19.9,0,764
18.04.2019 16:00,122.6,7.6,0.4,0.19,10.3,6,0.2,8.5,20.6,0,606.2
18.04.2019 17:00,125.2,8.1,0.4,0.19,8.7,5.3,0.2,8.7,20.6,0,388.2
18.04.2019 18:00,122.7,8.7,0.3,0.19,9,4.9,0.2,9.4,20.4,0,240.3
18.04.2019 19:00,115.5,10.8,0.3,0.2,8.2,4.6,0.3,11.3,19.2,0,92.5
18.04.2019 20:00,79.2,29.1,0.3,0.24,7.8,5.3,0.4,31.4,16.6,0,4
18.04.2019 21:00,78.8,20.2,0.4,0.26,9.2,6.4,0.4,20.6,14.2,0,0
18.04.2019 22:00,65.7,19.7,0.3,0.43,9,6.9,0.5,19.9,12.1,0,0
18.04.2019 23:00,67.9,14.8,0.4,0.22,11.4,7.3,0.4,14.9,10.8,0,0
19.04.2019 00:00,62.9,13.9,0.3,0.22,9.7,7.3,0.4,14,9.7,0,0
19.04.2019 01:00,59.8,12.5,0.3,0.21,9.3,7.4,0.4,12.6,8.7,0,0
19.04.2019 02:00,52.2,14.3,0.3,0.21,9.6,7.6,0.4,14.5,8.4,0,0
19.04.2019 03:00,58.7,11.7,0.2,0.2,10.7,8,0.4,11.8,8.1,0,0
19.04.2019 04:00,45.7,12.9,0.2,0.2,9.4,8.1,0.4,13.1,6.8,0,0
19.04.2019 05:00,48,11.7,0.2,0.2,10.4,9.2,0.4,11.9,6.2,0,0
19.04.2019 06:00,47,14.3,0.4,0.2,11.5,9.9,0.4,14.7,6.2,0,2.3
19.04.2019 07:00,49.5,11,0.3,0.2,11.6,10.1,0.4,12,6.6,0,90
19.04.2019 08:00,42.9,11.6,0.3,0.21,13.8,10.7,0.5,14.4,8.9,0,199.7
19.04.2019 09:00,64.4,10.3,0.7,0.21,14.8,10.9,0.4,13,12.7,0,504.5
19.04.2019 10:00,89.4,10.3,0.8,0.21,14.9,11.4,0.4,12.6,15.3,0,675.2
19.04.2019 11:00,90.7,11.1,0.7,0.21,16.1,12.5,0.4,13.7,17,0,746.3
19.04.2019 12:00,107.1,8.3,0.6,0.21,15.7,11.9,0.4,9.5,18.6,0,826
19.04.2019 13:00,127.8,6.2,0.4,0.2,12.5,9.9,0.3,6.6,19.7,0,844.5
19.04.2019 14:00,131.6,6.2,0.4,0.2,11.9,9.1,0.3,6.5,20.4,0,779.8
19.04.2019 15:00,134.6,6.3,0.4,0.2,10.9,8.2,0.3,6.7,21.1,0,673
19.04.2019 16:00,136,6.6,0.4,0.19,10.4,7.1,0.3,7,21.1,0,600.7
19.04.2019 17:00,127.7,7.1,0.3,0.19,8.9,6,0.3,7.5,20,0,220
19.04.2019 18:00,122.7,8,0.6,0.2,10.3,6.3,0.3,8.4,19.1,0,116.7
19.04.2019 19:00,118.8,7.9,0.2,0.2,8.6,5.9,0.3,8.2,17.8,0,39.8
19.04.2019 20:00,106.2,9.6,0.3,0.21,8.6,6.2,0.3,9.8,15.6,0,3.2
19.04.2019 21:00,91.2,10,0.3,0.46,9.2,6.8,0.3,10.1,13.1,0,0
19.04.2019 22:00,93.6,11.1,0.2,0.2,8.8,6.5,0.3,11.2,12.7,0,0
19.04.2019 23:00,80.8,11.7,0.2,0.23,8,6.5,0.3,11.7,11.2,0,0
20.04.2019 00:00,66,11.3,0.2,0.23,8.1,6.7,0.3,11.5,9.9,0,0
20.04.2019 01:00,66,10.8,0.3,0.2,8.8,6.9,0.3,11,9,0,0
20.04.2019 02:00,51.1,11.7,0.2,0.19,8.7,6.9,0.3,11.8,8.2,0,0
20.04.2019 03:00,45.8,10.7,0.3,0.2,9.3,7.1,0.3,10.9,7.4,0,0
20.04.2019 04:00,41.4,9.3,0.2,0.19,9.3,7.3,0.3,9.5,6.4,0,0
20.04.2019 05:00,46,9.3,0.2,0.18,9.2,7.1,0.3,9.5,5.9,0,0
20.04.2019 06:00,42.4,10.1,0.2,0.18,8.7,7,0.3,10.3,5.1,0,4.5
20.04.2019 07:00,43.2,10.8,0.3,0.18,9.3,7.1,0.3,12.1,6.2,0,96.7
20.04.2019 08:00,44.1,13,0.5,0.2,13.2,7.7,0.3,17.2,8.5,0,270.2
20.04.2019 09:00,63.9,10.8,0.4,0.19,12.6,8.5,0.4,14.2,11.3,0,453
20.04.2019 10:00,78.8,11.6,0.7,0.21,13.3,9,0.4,15.2,13.8,0,622.5
20.04.2019 11:00,98.6,7.4,0.4,0.19,12.3,8.1,0.3,8.9,15.7,0,758
20.04.2019 12:00,117.4,6.1,0.4,0.19,9.9,6.6,0.3,6.9,17.6,0,845.5
20.04.2019 13:00,124.7,5.6,0.3,0.19,10,6.1,0.3,6.3,19.1,0,876.8
20.04.2019 14:00,128.4,5.6,0.3,0.19,10.3,6,0.3,6.1,20.2,0,848.8
20.04.2019 15:00,131.5,5.3,0.3,0.18,8.9,5.1,0.2,5.7,21.4,0,764.3
20.04.2019 16:00,133.3,5.2,0.3,0.18,9.1,4.3,0.2,5.7,21.8,0,639.7
20.04.2019 17:00,131.1,5.6,0.3,0.18,8.7,4.3,0.2,6,21.8,0,474.5
20.04.2019 18:00,128.8,5.7,0.3,0.18,9.6,4.4,0.2,6.1,21.1,0,288.8
20.04.2019 19:00,123.9,7.1,0.4,0.19,9,4.7,0.3,7.4,19.8,0,109.7
20.04.2019 20:00,114.8,8.3,0.3,0.26,8.7,5.1,0.3,8.4,17.5,0,5.8
20.04.2019 21:00,96.9,10.9,0.4,0.27,9.3,6.4,0.4,11,15.8,0,0
20.04.2019 22:00,78.3,14.6,0.4,0.31,9.5,6.4,0.4,14.7,13.1,0,0
20.04.2019 23:00,72.4,14.4,0.3,0.23,9.2,6.4,0.4,14.5,10.9,0,0
21.04.2019 00:00,66.2,13.4,0.3,0.21,8.3,6.1,0.4,13.5,10,0,0
21.04.2019 01:00,56.4,13.9,0.2,0.21,9.1,6.2,0.4,14,9.4,0,0
21.04.2019 02:00,49.4,11.8,0.2,0.2,9.4,6.3,0.3,11.9,8.6,0,0
21.04.2019 03:00,50.5,10,0.2,0.19,8.7,5.9,0.3,10.2,8.2,0,0
21.04.2019 04:00,47.9,10.4,0.2,0.17,8.7,5.8,0.3,10.5,8.1,0,0
21.04.2019 05:00,48.8,9.4,0.2,0.17,9,6.2,0.3,9.5,7.3,0,0
21.04.2019 06:00,39.5,11.5,0.2,0.18,9.1,6.5,0.3,11.7,7,0,2.5
21.04.2019 07:00,40.8,12.3,0.3,0.19,10.9,7.6,0.5,13.3,7.2,0,62.2
21.04.2019 08:00,38,12.1,0.3,0.2,12,7.9,0.5,14.9,8.8,0,182.7
21.04.2019 09:00,48.8,10.2,0.5,0.2,11.4,7.4,0.5,13.3,11.2,0,337.5
21.04.2019 10:00,74.5,10.6,0.8,0.2,13.5,7.9,0.4,13.1,13.2,0,473.8
21.04.2019 11:00,84.8,9.3,0.7,0.2,14.4,7.7,0.4,11.2,15,0,496.5
21.04.2019 12:00,93.8,7.3,0.6,0.2,12.6,7.6,0.4,8.3,16.2,0,526.3
21.04.2019 13:00,102.7,7.5,0.7,0.2,10.7,6.7,0.3,8.5,17.7,0,532
21.04.2019 14:00,110.6,6.4,0.5,0.18,9.1,5.3,0.2,7,18.1,0,467
21.04.2019 15:00,112.3,6,0.5,0.18,8,4.8,0.2,6.6,19.2,0,588.7
21.04.2019 16:00,107.1,6.4,0.5,0.18,10.3,5.1,0.2,7,19.3,0,351.8
21.04.2019 17:00,108.8,5.5,0.4,0.18,8.2,4.1,0.2,5.9,19.8,0,340
21.04.2019 18:00,110.8,6.1,0.4,0.17,6.8,3.4,0.2,6.5,19.2,0,148.7
21.04.2019 19:00,97.5,9,0.4,0.2,9.2,4.2,0.3,9.3,16.8,0,75
21.04.2019 20:00,84.6,11.9,0.3,0.2,6.5,3.9,0.2,12.1,14.3,0,4.5
21.04.2019 21:00,80.6,13,0.3,0.18,7.4,4.5,0.3,13.1,11.9,0,0
21.04.2019 22:00,81.3,9.8,0.4,0.19,9.5,4.9,0.3,9.8,10.7,0,0
21.04.2019 23:00,74.8,9.3,0.4,0.19,8.4,4.7,0.3,9.4,9.8,0,0
22.04.2019 00:00,66.6,9.2,0.3,0.18,7.5,4.9,0.3,9.3,8.5,0,0
22.04.2019 01:00,61.7,8.5,0.3,0.18,5.3,5.2,0.3,8.6,8,0,0
22.04.2019 02:00,51.4,8.5,0.3,0.18,5.2,5.4,0.3,8.6,7.6,0,0
22.04.2019 03:00,42.4,8.9,0.3,0.18,5.5,5.7,0.3,9,7,0,0
22.04.2019 04:00,35.9,9.1,0.2,0.2,5.8,5.6,0.3,9.3,6.6,0,0
22.04.2019 05:00,43,8.3,0.3,0.18,5.7,5.7,0.3,8.4,6.6,0,0
22.04.2019 06:00,41.9,9.7,0.3,0.17,5.8,5.3,0.3,9.9,6.5,0,6.5
22.04.2019 07:00,31.6,11.8,0.3,0.18,6,5.4,0.3,14.3,7.3,0,122.3
22.04.2019 08:00,38.5,10.2,0.7,0.19,7.2,6,0.3,13.5,9.2,0,224.3
22.04.2019 09:00,46.2,13.4,1,0.19,12.1,8.2,0.5,20,11.2,0,451.8
22.04.2019 10:00,64.9,9.8,0.8,0.18,9.6,7.2,0.4,13.3,13.9,0,611.8
22.04.2019 11:00,87.7,7.5,0.7,0.18,10.8,6.9,0.3,9.3,16.2,0,745.3
22.04.2019 12:00,102.1,7.1,0.7,0.18,11.1,7.2,0.3,8.2,18.1,0,816.3
22.04.2019 13:00,112,6.2,0.6,0.18,13.4,7,0.3,7,19.6,0,846.7
22.04.2019 14:00,116.4,11.9,0.6,0.18,42.1,9.8,0.4,13.6,20.9,0,811.3
22.04.2019 15:00,118.8,5.6,0.5,0.17,20.8,6.6,0.3,6.3,21.9,0,671.7
22.04.2019 16:00,117.9,19,0.3,0.16,47.7,9.5,0.4,19.6,22.4,0,610.5
22.04.2019 17:00,115.7,6.4,0.4,0.16,54.6,11.2,0.4,7.4,22.5,0,407
22.04.2019 18:00,110.4,7.2,0.4,0.17,31.4,9.8,0.3,7.9,21.3,0,195.2
22.04.2019 19:00,100.2,10.9,0.4,0.19,21.2,9.2,0.4,11.4,19.7,0,57
22.04.2019 20:00,68.6,20.2,0.3,0.22,17.6,9.2,0.5,20.9,17.4,0,1.8
22.04.2019 21:00,66.7,21.1,0.5,0.21,17.6,9.6,0.5,21.4,15.9,0,0
22.04.2019 22:00,75.9,12.6,0.4,0.19,19.7,9.8,0.4,12.7,14.4,0,0
22.04.2019 23:00,74,10.4,0.3,0.18,18.6,9.7,0.4,10.5,13.2,0,0
23.04.2019 00:00,65,9.6,0.3,0.18,18.1,9.6,0.4,9.7,12.2,0,0
23.04.2019 01:00,69.1,8.8,0.4,0.16,23.7,10.7,0.3,9,12.6,0,0
23.04.2019 02:00,70.3,7.8,0.3,0.15,28.9,12,0.2,8,12.8,0,0
23.04.2019 03:00,80.7,7.8,0.4,0.15,28.9,11.6,0.2,7.9,14.3,0,0
23.04.2019 04:00,100.5,6.3,0.2,0.16,21.1,8.4,0.2,6.4,15.4,0,0
23.04.2019 05:00,81.3,9.3,0.3,0.17,19.2,8.6,0.2,9.5,13.4,0,0
23.04.2019 06:00,92,12.8,0.2,0.17,13.2,6.2,0.3,12.9,14.6,0,1.3
23.04.2019 07:00,85.4,16.6,0.4,0.18,16.8,6.6,0.3,17,14.1,0,13.3
23.04.2019 08:00,44,34.4,0.5,0.21,24.6,8.6,0.8,45.1,12.8,0,55.2
23.04.2019 09:00,42.5,34.5,0.5,0.21,26.1,10.7,1.1,49.2,13.9,0,134.2
23.04.2019 10:00,56.6,30.8,1,0.23,29.9,11.3,0.9,39.6,15.3,0,310.2
23.04.2019 11:00,82.5,13.3,0.7,0.19,25.1,9.5,0.4,17.3,17.6,0,552.5
23.04.2019 12:00,102.1,5.6,0.4,0.16,20.8,7.7,0.2,6.7,19.3,0,740.7
23.04.2019 13:00,103.7,6.8,0.6,0.17,24,8.6,0.3,8.2,20,0,843.2
23.04.2019 14:00,110.4,5.3,0.5,0.16,24.1,9,0.2,6.2,20.9,0,863.5
23.04.2019 15:00,112.9,5,0.4,0.16,21.6,8,0.2,5.7,20.9,0,582.8
23.04.2019 16:00,112.7,4.7,0.4,0.16,22.1,7.3,0.1,5.3,21.2,0,559.7
23.04.2019 17:00,111.3,5.2,0.4,0.16,19.9,6.7,0.1,5.9,21.1,0,347.7
23.04.2019 18:00,107.3,7.2,0.4,0.17,25.6,8.4,0.2,7.8,20.4,0,214.5
23.04.2019 19:00,92.5,11.4,0.4,0.18,29.3,8.8,0.3,11.9,18.9,0,66.8
23.04.2019 20:00,68.5,17.3,0.3,0.19,19.3,7.4,0.3,17.7,16.2,0,4.2
23.04.2019 21:00,80.4,11.1,0.3,0.18,17.9,7.1,0.3,11.1,14.6,0,0
23.04.2019 22:00,78.4,9.5,0.3,0.18,18.4,6.9,0.2,9.6,14.4,0,0
23.04.2019 23:00,78.1,7.9,0.2,0.17,8.8,3.1,0.1,8,13.8,0,0
24.04.2019 00:00,74.3,10.4,0.3,0.17,7,2.7,0.1,10.5,14,0,0
24.04.2019 01:00,61.2,11.8,0.3,0.17,10.3,4.3,0.2,11.9,13.2,0,0
24.04.2019 02:00,74.6,15.5,0.4,0.17,12.6,6.3,0.3,15.6,13.8,0,0
24.04.2019 03:00,61,13.4,0.3,0.17,11.7,5.8,0.2,13.5,11.7,0,0
24.04.2019 04:00,53.9,11,0.3,0.18,9.9,5.4,0.2,11.2,10.5,0,0
24.04.2019 05:00,55,10.1,0.2,0.18,8.8,4.7,0.2,10.2,9.6,0,0
24.04.2019 06:00,36,20.5,0.3,0.18,8.5,4.7,0.4,21.9,8.7,0,6
24.04.2019 07:00,30,26.2,0.4,0.21,10.7,5.1,0.6,36.3,9.8,0,124.7
24.04.2019 08:00,40.6,19.8,0.4,0.2,18.8,7,0.5,27.4,11.9,0,245
24.04.2019 09:00,51.2,16.6,0.6,0.19,34.8,8.9,0.5,23.7,14,0,407.2
24.04.2019 10:00,76.2,9.9,0.6,0.18,14.4,6.1,0.3,12.8,15.8,0,566.2
24.04.2019 11:00,86.4,7.5,0.5,0.18,11.5,4.7,0.2,9.4,17.5,0,706
24.04.2019 12:00,99.8,5.7,0.5,0.18,7.1,2.8,0.1,6.6,19,0,776.7
24.04.2019 13:00,101.2,6.3,0.6,0.18,8.8,3.2,0.2,7.1,19.2,0,530
24.04.2019 14:00,93.9,6.3,0.5,0.16,13,3.7,0.2,7,18,0,305.8
24.04.2019 15:00,90.4,6.8,0.3,0.15,19.1,3.7,0.1,7.5,15.4,0,203.5
24.04.2019 16:00,101.5,3.4,0.1,0.14,55.8,7.6,0.1,3.7,10.4,0,125.5
24.04.2019 17:00,100.8,4,0,0.14,3,0.9,0,4.2,8.7,0.7,49.8
24.04.2019 18:00,97.2,6.8,0.1,0.15,2,0.8,0.1,7.6,9.2,0.4,110.8
24.04.2019 19:00,90.2,8,0.2,0.15,3,1,0.1,8.8,10.2,0,135.3
24.04.2019 20:00,83.7,7.6,0.2,0.15,2.5,1,0.1,7.9,9.1,0,10
24.04.2019 21:00,43.4,14.2,0.1,0.24,2.1,1.2,0.2,14.6,7.6,0,0
24.04.2019 22:00,36.1,16.5,0.2,0.24,3.3,1.8,0.2,16.8,7.2,0,0
24.04.2019 23:00,34.6,16.4,0.2,0.19,3.2,2,0.3,16.7,6.7,0,0
25.04.2019 00:00,27.3,13.7,0.1,0.17,3.4,2.3,0.3,14.3,6.4,0,0
25.04.2019 01:00,23.8,11.2,0.1,0.17,3.1,2.9,0.2,11.4,6.1,0,0
25.04.2019 02:00,38,8.8,0.1,0.17,5,4.9,0.2,9,6.5,0,0
25.04.2019 03:00,46.6,7.7,0.1,0.17,4.9,6,0.1,7.9,6.5,0,0
25.04.2019 04:00,41.4,7.5,0.1,0.17,4.1,5.1,0.1,7.7,6.2,0,0
25.04.2019 05:00,39.9,8.2,0.1,0.17,4.4,5.5,0.1,8.3,5.8,0,0
25.04.2019 06:00,30.1,14.1,0.1,0.17,4.4,5.5,0.1,14.6,5.5,0,5.3
25.04.2019 07:00,26.6,18.4,0.1,0.18,4.8,5.9,0.2,22.1,5.3,0,62
25.04.2019 08:00,26,15.6,0.2,0.19,5.1,5.8,0.2,22.8,6.1,0,145.3
25.04.2019 09:00,28.1,12.8,0.2,0.19,5,5.4,0.3,20.1,6.5,0,224.3
25.04.2019 10:00,34.7,12.3,0.2,0.19,6.4,6.7,0.3,20.2,8.3,0,459.7
25.04.2019 11:00,,,,,6.7,6.5,0.3,,11.8,0,732.2
25.04.2019 12:00,73.4,,0.3,,6.2,6,0.2,,14.5,0,780.3
25.04.2019 13:00,80.6,8.8,0.4,0.16,7.2,6.3,0.2,11.5,16.6,0,840.5
25.04.2019 14:00,90.5,8.2,0.4,0.16,8.6,5.3,0.2,10,18.1,0,669.3
25.04.2019 15:00,98,7.3,0.4,0.16,5.4,2.9,0.2,8.6,18.9,0,554.2
25.04.2019 16:00,100.4,6.4,0.4,0.16,5.8,2.3,0.1,7.4,19.4,0,483.3
25.04.2019 17:00,95.4,6.3,0.3,0.16,6.6,2.2,0.1,7.2,19.6,0,374.2
25.04.2019 18:00,86.2,7.9,0.4,0.16,5.7,2.4,0.2,8.7,17.6,0,176.8
25.04.2019 19:00,76.3,7.1,0.6,0.17,4.5,2.3,0.1,7.5,14.2,0,59
25.04.2019 20:00,73.4,6.1,0.2,0.15,2.9,1.2,0.1,6.5,10.7,0,3.7
25.04.2019 21:00,66,7.7,0.1,0.17,2.7,1.3,0.1,8,9.7,0,0
25.04.2019 22:00,72.1,5,0.1,0.15,2.3,1.2,0.1,5.2,9.1,0,0
25.04.2019 23:00,76.3,3.9,0.1,0.15,1.4,0.7,0,4.1,9.3,0.1,0
26.04.2019 00:00,82.3,3,0.1,0.14,1.4,0.7,0,3.1,8,1.9,0
26.04.2019 01:00,89,2.4,0.1,0.14,1.8,0.4,0,2.5,6.4,2.4,0
26.04.2019 02:00,90,3.3,0,0.14,2.7,0.7,0,3.4,6.3,3.5,0
26.04.2019 03:00,95.5,2.2,0.1,0.14,1.6,0.5,0,2.2,5.5,3.9,0
26.04.2019 04:00,92.5,2,0.1,0.14,1.3,0.4,0,2.1,4.6,3.8,0
26.04.2019 05:00,89.4,2.8,0.1,0.14,0.7,0.2,0,2.9,4.8,0.6,0
26.04.2019 06:00,76.5,7.7,0.1,0.15,1,0.3,0.1,7.8,4.9,0.5,0
26.04.2019 07:00,69.8,10.6,0.1,0.15,1.1,0.5,0.1,10.8,5.3,0,5
26.04.2019 08:00,63,17.9,0.1,0.16,2,0.9,0.2,18.8,5.7,0,36.7
26.04.2019 09:00,63.7,14.4,0.2,0.16,2.8,1,0.1,16.2,6.4,0,147.3
26.04.2019 10:00,72.7,9.8,0.1,0.16,3.4,1.4,0.1,11.8,7.4,0,255.7
26.04.2019 11:00,81.5,6.6,0.1,0.16,3.3,1.5,0.1,8,8.3,0,320.8
26.04.2019 12:00,87.2,5.3,0.1,0.15,2.5,1.2,0.1,6.3,9.1,0,336.7
26.04.2019 13:00,88.9,5.2,0.2,0.16,2.5,0.9,0.1,6.4,10.1,0,384.5
26.04.2019 14:00,77.6,8.5,0.3,0.16,6.1,3.1,0.2,11.1,10.4,0,538.7
26.04.2019 15:00,82.3,8.1,0.3,0.17,7.5,3.5,0.2,10.4,11.2,0,543.7
26.04.2019 16:00,87.8,7.2,0.3,0.17,6.9,3.5,0.2,9.1,12.2,0,586.3
26.04.2019 17:00,86.7,7.7,0.3,0.16,5.3,3.2,0.1,8.6,11.9,0,214.5
26.04.2019 18:00,85.6,6.5,0.3,0.16,4.8,2.4,0.1,7.1,11.9,0,136.2
26.04.2019 19:00,87.3,5.2,0.2,0.16,2.6,1,0.1,5.6,11.8,0,126.2
26.04.2019 20:00,84.6,5.6,0.2,0.16,2.5,1,0.1,5.7,10.2,0,7.8
26.04.2019 21:00,83,6.2,0.1,0.16,2.5,1.1,0.1,6.3,9.3,0,0
26.04.2019 22:00,87.5,4.6,0.1,0.15,2,1,0.1,4.7,8.6,0.1,0
26.04.2019 23:00,70.2,7.5,0.2,0.16,2.8,1.2,0.1,7.6,8.2,0,0
27.04.2019 00:00,71.4,6.4,0.1,0.16,2.6,1.3,0.1,6.5,8.2,0,0
27.04.2019 01:00,63,11.2,0.1,0.16,3.8,1.7,0.1,11.3,8.2,0,0
27.04.2019 02:00,68.5,7.1,0.2,0.16,3.1,1.6,0.1,7.2,8.2,0.1,0
27.04.2019 03:00,68.1,6.3,0.2,0.16,2.9,1.5,0.1,6.4,7.9,0,0
27.04.2019 04:00,64.3,7.1,0.2,0.16,3.1,1.8,0.1,7.2,8,0,0
27.04.2019 05:00,72,5.4,0.1,0.16,2.9,1.7,0.1,5.4,8.2,0,0
27.04.2019 06:00,74.8,4.3,0.1,0.15,2.7,1.1,0.1,4.4,7.6,0.4,1.2
27.04.2019 07:00,75.3,3.5,0.1,0.15,1.2,0.5,0,3.7,7.3,0.3,21.2
27.04.2019 08:00,68.1,5.3,0.1,0.15,2.8,0.8,0,5.8,7.5,0.2,74.2
27.04.2019 09:00,67.9,4.6,0.1,0.16,3.5,0.9,0.1,5.3,8.2,0,197.3
27.04.2019 10:00,77.2,2.9,0.1,0.15,2.7,1,0,3.6,9.3,0,382.5
27.04.2019 11:00,82.1,2.6,0.1,0.15,3.4,1.5,0,3.1,10.5,0,491
27.04.2019 12:00,88.7,2,0.1,0.15,4.9,2,0,2.4,11.6,0,726.3
27.04.2019 13:00,88.6,2.3,0.1,0.15,4,1.7,0,2.8,12.8,0,720.8
27.04.2019 14:00,87.3,2.6,0.1,0.15,3.7,1.4,0.1,3.1,12.6,0,381.2
27.04.2019 15:00,82.9,3.2,0.1,0.15,3.7,1.4,0.1,3.5,11.2,0.6,129.5
27.04.2019 16:00,82,2.7,0.1,0.15,2.5,1,0,3.1,10,0.7,274.3
27.04.2019 17:00,87.6,2.4,0.2,0.15,1.8,0.8,0,2.7,10.3,0,170
27.04.2019 18:00,91.7,2.4,0.2,0.15,3,1.4,0,2.5,9.5,0.4,44
27.04.2019 19:00,96.4,2.1,0.1,0.15,4.2,2,0,2.3,9.1,0,59.8
27.04.2019 20:00,92.5,2,0.1,0.15,3.8,1.7,0,2.1,7.7,0,15.8
27.04.2019 21:00,87.1,2.5,0.1,0.15,4.4,2.2,0.1,2.6,8.4,0,0
27.04.2019 22:00,89.9,2.4,0.1,0.15,3.5,1.8,0,2.4,7,1,0
27.04.2019 23:00,94.9,1.7,0.1,0.15,2.4,1.3,0,1.8,5,0.3,0
28.04.2019 00:00,89.4,2.3,0,0.15,2.7,1.4,0,2.4,4.7,0,0
28.04.2019 01:00,78.2,3.3,0.1,0.15,2.6,1.2,0,3.4,4.4,0,0
28.04.2019 02:00,69.9,5.7,0.1,0.15,3.3,1.5,0,5.8,4.5,0,0
28.04.2019 03:00,65.1,6.9,0.1,0.15,4.1,1.8,0,7,4.3,0,0
28.04.2019 04:00,50.8,5.5,0.1,0.15,4.6,1.9,0,5.6,4.4,0.4,0
28.04.2019 05:00,56.4,5.7,0.1,0.16,4.4,2.1,0.1,5.8,4.3,1,0
28.04.2019 06:00,60.8,6.8,0.1,0.16,6.4,2.5,0.1,7,4.5,0,3.2
28.04.2019 07:00,68.3,5.4,0.1,0.15,4.7,1.7,0,5.7,4.7,0,29.8
28.04.2019 08:00,66.1,6.7,0.1,0.16,9.5,2.6,0.1,7.7,5.2,0,139
28.04.2019 09:00,77.7,3.1,0.1,0.15,4.5,1.6,0.1,3.7,6.2,0,252.5
28.04.2019 10:00,85.3,2,0.1,0.15,3.3,1.3,0,2.4,6.8,0,399.3
28.04.2019 11:00,86.3,2,0.1,0.15,3.7,1.7,0,2.4,7.7,0,423.2
28.04.2019 12:00,92.4,1.5,0.1,0.15,3.8,2,0,1.8,8.6,0,452.2
28.04.2019 13:00,91.9,1.5,0.1,0.15,3.2,1.7,0,1.9,8.4,0,541.3
28.04.2019 14:00,90.4,1.7,0.1,0.15,2.2,1,0,2,7.6,0,405.2
28.04.2019 15:00,89.1,2,0.1,0.15,2.1,1.2,0,2.3,7.3,0.1,267.3
28.04.2019 16:00,89.9,1.8,0.1,0.15,2.1,1.2,0,2.1,7.9,0,464.7
28.04.2019 17:00,92.5,1.6,0.1,0.15,2.1,1,0,1.9,8.4,0,323
28.04.2019 18:00,93.2,1.8,0.1,0.15,1.8,0.9,0,2,7.7,0,150.2
